Cluster ID,Playlist ID,Playlist Title,Tracks
31,2747,car playlist,"troublemaker, smack dirty, 6 god, back back, 10 bands, energy, beautiful girls, ima boss rick ross, da club, clique, burn big sean, straight outta compton, nas like, , takin', believe rick ross, black magic rick ross), hypnotize 2014, rich niggaz, alright, heartbeat, leave alone, 0 100 catch, ambitionz az ridah, 6 man, hotline bling, message, , jumpman, big rings, digital dash, gutter, i'm plug, 6pm new york, ya, summer sixteen, appetite destruction, gangsta gangsta"
31,2777,panda,"south side suicide pouya), ""jon voight (live fast, pm, novus ordo seclorum, gaudy pack shawty yung god), ""kill, magnolia kirb la goop), #1 stunna, believe god?, sacred, diemonds, mount sinai, fake pontchartrain key nyata), friday 13th, heavily medicated, slow motion supa), nm jc, prince tulip, aphrodite {the aquatic ape theory}, trapathy, tony hawk pro skater 4, saturn sunrise, gold ('99-2000), 333333 [rare* '96 bootleg cassette rip tres seis], crucify wearing tommy, back da dead, tempura, bags, sleep walk, torcher, vincent van gogh ain't got shit, shattered amethyst, fuckthepopulation, death ocean would beautiful, converting..., low key, evolution (pretty good movie pretty good theory), , worms, paris, time went wal mart memphis steal shit met ta shoot video, lte, gloss blood, life i've wanted chevy, order cast shadow must first light fire, handzum suicide dylan ross), that's minimalist, romulus, straw chairs, st. bernard, rag round skull, brooklyn black smurf), fema camps black smurf), chilly gentilly black smurf), lacombe black smurf), ruby finally satisfied verse black smurf), whose pills these? (which bag in?) [feat. black smurf], malebranche, slenderman germ), west end germ), road hell highway 59 rvmirxz), south side suicide pouya), ""jon voight (live fast, pm, novus ordo seclorum, gaudy pack shawty yung god), ""kill, magnolia kirb la goop), #1 stunna, believe god?, sacred, diemonds, mount sinai, fake pontchartrain key nyata), friday 13th, heavily medicated, slow motion supa), nm jc, prince tulip, aphrodite {the aquatic ape theory}, trapathy, tony hawk pro skater 4, saturn sunrise, gold ('99-2000), 333333 [rare* '96 bootleg cassette rip tres seis], crucify wearing tommy, back da dead, tempura, bags, sleep walk, torcher, vincent van gogh ain't got shit, shattered amethyst, fuckthepopulation, death ocean would beautiful, converting..., low key, evolution (pretty good movie pretty good theory), , worms, paris, time went wal mart memphis steal shit met ta shoot video, lte, gloss blood, life i've wanted chevy, order cast shadow must first light fire, handzum suicide dylan ross), that's minimalist, romulus, straw chairs, st. bernard, rag round skull, brooklyn black smurf), fema camps black smurf), chilly gentilly black smurf), lacombe black smurf), ruby finally satisfied verse black smurf), whose pills these? (which bag in?) [feat. black smurf], malebranche, slenderman germ), west end germ), road hell highway 59 rvmirxz), look, , watch, lamb$), foogba, fie bars, use mikey magician), tell, normal 2 global, thottie wanna smoke, fuck 'em eddie baker), much, ""i know, go, world wide eddy baker), add germ), , keep family close, 9, u me?, feel ways, hype, weston road flows, redemption, , faithful, still, controlla, one dance, grammys, childs play, pop style, good, summers interlude, fire desire, views, hotline bling, digital dash, big rings, gutter, diamonds dancing, scholarships, plastic bag, i'm plug, change locations, jumpman, jersey, 30 30 freestyle, legend, energy, 10 bands, know, tellin', madonna, 6 god, star67, preach, wednesday night interlude, used, 6 man, forever, company, 6, jungle, 6pm new york, tuscan leather, furthest thing, started bottom, wu-tang forever, , worst behavior, time, ""hold, connect, language, 305 city, much, pound cake paris morton music 2, death dishonor, need young breed rob curly), run free og maco wifisfuneral), call crazy ski mask slump god smokepurpp), juice project pat allan kingdom), champagne shawty kirb la goop rich po slim), upin mike dece dot braddy), low yung simmie pouya), overdosing og che$$ amber london), close j $tash key!), sarcophagus $uicideboy$), dear diary, g.r.e.y.g.o.d.s. $uicideboy$), dolemite $uicideboy$), 6 6 6 f r e v e r $uicideboy$), ""buff squad pouya, road hell highway 59 rvmirxz), gorilla warfare $uicideboy$), fuck hoe $uicideboy$), sarcophagus iii $uicideboy$), dat $tick (remix), fat camp kevin pouya), look me!, glock benz"
31,2804,hiphop,"church main explicit, make proud, motto, headlines, life rihanna), best ever, ""work hard, roll, sleep, lights, clique, black yellow, good life, right, touch sky, dirt shoulder, falls, hands roscoe dash wale) explicit album, faded, don’t drop thun thun, beautiful, suga suga, right, cyclone main, ""baby, 6 foot 7 foot, up!, recipe bonus track, swimming pools (drank), poetic justice, booty, started bottom, love, fast lane, f**kin' problems, money trees, backseat freestyle, paranoid b.o.b), 23, , nigga, , red nose, gas pedal, clap back, lean back, ""function yg, slide miguel), forever, pursuit happiness extended steve aoki (explicit), , can't hold us ray dalton, headband 2 chainz), hit 'em album (edited), scholarship, college drop, love?, hannah montana, stoner, loyal, paranoid b.o.b), loyal, paranoid b.o.b), wild night, show, main chick, collard greens, tell 'em, r.o.o.t.s., slow motion, molly, blow whistle, 0 100 catch, tuesday drake), get a... rush hour soundtrack, lifestyle, 'till collapse, post chris brown jhene aiko), hipster girls, get low street, choices (yup), fuck, choices (yup) golden state warriors, flashing lights, blow high (members only), backseat freestyle, birthday sex, , runaway, nasty freestyle, flicka da wrist, crew love, trap queen, watch (whip nae nae), 10 bands, alright, black skinhead, 679 remy boyz), hotline bling, can't tell nothing, gon stop, wildfire, , , like (remix), electric body, canal st., shabba, ""it g a$ap ferg, hyfr (hell ya fucking right), type, white iverson, mean, big rings, jumpman, ya, f*ck commas, hella hoes, energy, fault, dance (a$$), ""bitch, drifting, tumblr girls, antidote, keep real, sex super smash bros., really? yeah!, king kunta, gin juice dat nigga daz), peaches n cream, (what's name)?, whoa whoa whoa, throw sum mo, room ty dolla $ign tyga), face, , , gdfr sage gemini lookas), day, cut young dolph), tom ford, whatever like, money, back azz, real, come bands 2$ fabo), blasé future rae sremmurd), real 2 chainz sage gemini), throw d's, saved e-40), trophies, work, man year, pop, panda, g.o.m.d., random, dm, got, fight night, fade away, 2 phones, front center, humble., vibe"
31,2909,new hip hop,"easy rider, actin crazy, rockers wiz khalifa), strictly 4 jeeps, triple backflip, doe-active, g.o.m.d., driving ms daisy, fuck, collard greens, hands, never lv baby), top world, man year, check, beautiful life action bronson joey bada$$), classic swizz beatz), back back, tom ford, waves, god's whisper, sober, ""iii. telegraph ave. (""""oakland"""" lloyd)"", i. worst guys, jukebox joints, , like tuh, right hand, ya, 100 drake), role modelz, white iverson, come get, antidote, rihanna, legend, 0 100 catch, tellin', 6 man, 6pm new york, wu-tang forever, f*ckwithmeyouknowigotit, somewhereinamerica, day, send, knows, u guessed, hotline bling, untouchable, summer sixteen, new level, run, low life, queso, always hatin?, dm, broccoli lil yachty), drug dealers anonymous, free, long chief, donuts lambo, foreplay, bagg, high hours, congratulations, mask, priorities, 4, omg, good drank, 4, magnolia, patty cake, sell molly, bring dem things, met gala offset), bodak yellow, slippery gucci mane)"
38,11,vibe,"morning, turn camera, honestly ok, believe, finally moving, , nightcall, twice, vortex, waiting line, mandarine girl, porcelain, i've thinking, little bit, tea leaf dancers, love dub, adorn, sleepless, road, litost, made, voodoo child (starring afu ra) [dj premier remix], telemiscommunications, show love, scale back, redeemed, que sera, protection, , (not so) sad lonely, listen, i've trying, ghostwriter, darkest (dim), change gonna come, ask friends, runnin', cover eyes, aqueous transmission, massage situation, closer, intro, hell round corner, crystalised (the neon lights remix), fiction, basic space, press snooze, know like, breathe, motion, wicked games, touch, houstatlantavegas, runnin away good, since left, ""drumming mtv unplugged, get free amber coffman), love, reeling calvin harris, inhaler, foreign language flight facilities extended mix, canoe canoa, let cat martin), enter machine, winter vacation, nothing owed, organ donor, sleepyhead, trigger hippie, undenied, islands, need, bag lady, bitter sweet symphony, camel, crystalised (dark sky remix), let cat martin), electric relaxation, empire ants little dragon), eyes fire, feel around, get money, ghost hardware, hawaii, jupiter, let veela), lost world, lucid truth, master none, miracle, organ donor, ritual union, likes fight, smile, time lost way loulou, triptango, unspoken, white flag, wildfire, window seat, got, young folks, punching dream, dub ya mind, dead sea scrolls, look back fug, moon fever, lost belong flying lotus, kimmi rice field balam acab, maximalist, building steam grain salt, garden, mastermind, building steam grain salt, far nearer, blood red original mix, mages sages ii (prod. flying lotus), levitate, afro blue erykah badu, feeling better, untrust us, evil beauty, long distance, show dubba jonny, see color, epiphany, move, bad, go outside, , astro dub, pursuit happiness (nightmare), hands wheel, get free amber coffman)"
38,16,slow hands,"repeat, modern girl, , name, say something loving, wild horses acoustic, never mine, give, prurient, free, enter entirely, , deep, amoeba, give power, conversation piece, break apart, love weekend, reverend, black door, without, breaking free, , liar, there's girl corner, mexican jackpot, flashlight, care us, mind? mtv unplugged, weight, hands, good, friend hospital, love mystical, shallow, lost supermarket, way goes, changing, ever wanted, ego, changes, friend zone, fault, girl loves, slow hands, darling, good trouble, green light, drivin' wild, got yr cherry bomb, nyc, ceremony 2015, love, third may ōdaigahara, name, know i'm good, sweet ophelia, kill candy, love given, girl's grey, pleasure, lover's spit, ivy, cold blue rain acoustic, alone, certain type girl, graveyard near house, show, sunday, crowds, want know (your love), , anxiety's door, answer, stained glass, goin’ mind, pentacle 13, helplessness blues, remind home, hot thoughts, sleazy bed track bbc evening session 1998, woman, obvious bicycle, cape cod kwassa kwassa, cold blood, feral love, way used, falling, 1 billion dogs, last time, popular, want, misery, halfway home, true love waits, matter go, you’ve got woman, drunk drivers/killer whales, catamaran, every girl bonus track, forget, doused, gonna leave, undone sweater, sign times"
38,97,2012,"poison wine, born die, races, blue jeans, video games, diet mountain dew, national anthem, dark paradise, , carmen, million dollar man, summertime sadness, makes us girls, without, lolita, lucky ones, days, lonely boy, pump jam, one, alone, rifle's spiral, simple, life, bait switch, september, way, fool, fall '82, 40 mark strasse, port morrow, easy, green aisles, real, kinder blumen, tune, municipality, wonder years, three blocks, younger yesterday, , chloe afternoon, cruel, cheerleader, surgeon, northern lights, strange mercy, neutered fruit, champagne year, dilettante, hysterical strength, year tiger, honey bunny, alex, die, saying love, , vomit, , magic, forgiveness, love like river, jamie marie, clean slate, primitive girl, shadow, sweetheart, get ideas, first time ran away, wasteland companion, watch show, there's key, crawl, wild goose, pure joy, somebody used know, smoke mirrors, missing pieces, sixteen saltines, freedom 21, love interruption, blunderbuss, hypocritical kiss, weep sleep, i'm shakin', trash tongue talker, hip (eponymous) poor boy, guess go sleep, , take go, hold, winter beats, everybody's changing, autumn's done come, ravel pavane pour une infante défunte, shyness sundance, take back city, holes, head hold, gun, awake, amber, bait, waves, troubleman, american daydream, control, perfection, break chain, sun gun, voodoo, lean, wolf, human, white nights, helicopter, turn, rainbow, open, hunger, 3 days, life, come, someone town, lullabies, decorate, default, hands, villages, safe, icy poles, heartlove, nothing, young lovers go pop!, get away, wall, matter say, little talks, mistakes, there's part nobody sees, skin graph, make believe, bloody mary [nerve endings], busy bees, (chancer), mean spirits, simmer, pit, dots dashes (enough already), gun-shy sunshine, breath, dirty paws, king lionheart, mountain sound, slow steady, finner, little talks, six weeks, love love love, bones, sloom, lakehouse, yellow light, every night, can't beat, love luck, heartbreaker, witch, southern heart, line line, leigh, nightingales, jerry jr.'s tune, love love, heaven, one ever sleeps, dreamboat, feelin', baby come home, keep shoes, inevitable, horses, year living dangerously, let's kiki, shady love, san luis obispo, self control, best, secret life letters, somewhere, found dark, natural disaster, grand optimist, little hell, fragile bird, northern wind, o' sister, weightless, sorrowing man, silver gold, hope, birds bees, strong, bear hug, work, warm easy, take look around, ghosts zombies, time mind, increase faith, heart congos, get together, church, bear hug maxxi soundsystem, 20 years, i've got friend, c'est la mort, may concern, poison wine, father's father, barton hollow, violet hour, girl red balloon, falling, forget, birds feather, want back bonus track, dance end love bonus track, girl, concern, world, please please please let get want, life's beach"
38,104,jams,"somewhere, castle, new americana, hold, colors pt. ii, walk line, riptide, drive, hurricane, roman holiday, ghost, colors, strange love, coming, haunting, gasoline, control, young god, take church, angel small death codeine scene, jackie wilson, someone new, alone, eden, week, sedated, work, like real people, come back, foreigner's god, cherry wine, noah's ark, ribs, bad religion, story, holiest, small things, rivers mouth, forget, dreams, treats well, time dancing, evergreen, end affair, conrad, arabella, r u mine?, knee socks, crystals, talk cheap, batonebo, pity party, half man, sirens, night, hands love, 2 heads, , lost boy, 7 years, call, samson, genghis khan, hurt, electric love"
38,130,lit,", golden slumbers, octopus's garden, oh! darling, girl almighty, fireproof, control, homemade dynamite, louvre, sober ii (melodrama), piledriver waltz, love laserquest, suck see, happily, little black dress, go, rock, change mind, , want, moments, end day, could fly, temporary fix, a.m., ticker tape carly simon kali uchis), ""out body kilo kish, collar kali uchis), busted blue, andromeda dram), rhinestone eyes, empire ants little dragon), kind nature lou reed), melancholy hill, plastic beach mick jones paul simonon), revolving doors, hillbilly man, little pink plastic bags, parish space dust, amarillo, highway (under construction), swagga, stop dams, dare, fire coming monkey's head, get lost heaven, demon days, punk, latin simone (que pasa contigo), welcome, why'd call high?, snap, favour, old yellow bricks, 505, riot van, run go, fake, tear heart, judge, believe what's tv, hometown, today, cancer, fall away, oh ms believer, ""a car, far i'll go, , pyramids, lost, pink matter, forrest gump, white ferrari, nights, mama, redbone, night mama met, i. party, iii. urn, i. pink toes, ii. earth: oldest computer (the last night), les, hold, kids, illusions, flight first sight/advanced, dance 4 eternity, distant fantasies, kitchen, handle care, fairy tale remains, fuchsia butterflies, meet hallway, sign times, carolina, two ghosts, sweet creature, angel, kiwi, ever since new york, woman, dining table, 18, broken hearts go, clouds, stockholm syndrome, midnight memories, summer love, love, end time, rock, back bebe rexha digital farm animals), p.y.t. (pretty young thing), remember time, go, still beating, level, want (pale blue), amphetamine, melting, speed, lottery, ridin' round, girl, hard day's night, eleanor rigby, yellow submarine, blackbird, slow hands, town, befour, blue, chain, dreams 2004 edition, leather lace (with henley), much ask, galway girl, boy, bellyache, copycat, rock box, turn camera, evah, get upset, ""hold, hold, , ""you, tennis court, royals, team, element., dna., pride., love. zacari., xxx. u2., god., king kunta, wesley's theory, untitled 02 | 06.23.2014., untitled 07 | 2014 2016, sure thing, use, ultralight beam, freestyle 4, waves, wolves, blood leaves, bound 2, runaway, stronger, heartless, love lockdown, robocop, addiction, workout plan, new workout plan, better together, banana pancakes, ""sitting, upside, curious, broken, people watching, we're going friends, talk town, rainbow, angels saba), somewhere paradise jeremih r. kelly), build buttercup, father stretch hands pt. 1, highlights, primadonna, froot, blue, sex yeah, robot, oh no!, pure imagination, heaven, needed, way, good times roll, photograph"
38,131,go,"7 years, power, bohemian rhapsody 2011, coming home, drops jupiter, beautiful, say, float, i'm, lucky, white iverson, cry river, use somebody, breakeven, save life, halo, man mirror 2012 remaster, wide awake, runaway (u i), scientist, tongue tied, ways go, let, black mercedes, homecoming, unsteady, candle, kidnap'd da roof, way, love way lie, mirrors, die young, irreplaceable, write sins tragedies, give, gotta feeling, holiday/boulevard broken dreams, grenade, gold digger, disparate youth, dani california, chasing cars, bleeding love, unwritten, tonight tonight, album explicit, head (cable car), one, mr. brightside, love club, , beautiful girls, breakaway, bartender, good, beautiful soul, whatcha say, pocketful sunshine, sunday morning, airplanes hayley williams paramore) explicit album, ms. jackson, unconditionally, loved mix, air, thousand years, let go, say something, fix, take church, yellow, first time, jar hearts, wait, man, wake september ends, 21 guns, comes sun, come together, hey jude 2015, let, hallelujah, indian summer, , side love acoustic, human, jennie, life rihanna), dead gone justin timberlake), day 'n' nite (nightmare), flexicution, heartless, ignition, whatever like, pursuit happiness extended steve aoki (explicit), [feat. t-pain] explicit album, landslide, landslide, found, bad day"
38,140,relaxing,"""a girl, , colors, box stones, turn page, breathe, sheets, moon, tree river, us, good man, rainbow wonderful world medley, wait, last known surroundings, excuses, perth, lua, shrine argument, calgary, pistol dreams, swallow much sleep, yoshimi battles pink robots part 1, avalanche, lemonworld, case, futile devices, come never go, , blue spotted tail, poison wine, rise, father's father, old pine, time, can't make love me/nick time, born die woodkid shoes, whitetree nature, miss, high hope, thousand years, bodies, resurrection fern, blood, landfill, candles, rip tide, know mean, long time traveller, one voice, glory bound, crinan wood, england, hear noise moves soft low, devil never sleeps, airplanes, found, heirloom, lost found, mightiest guns, boat, hide seek, wait, hear, walking, black wave, go barn like, matter, making mirrors, candle’s fire, love mary lambert, ends earth"
38,184,chill alternative,"daylight, sky full stars, livin sunday, homies, new slang, good gold, come little closer, georgia, electric love, sunrise, people, riptide, budapest, riptide, little bit, sunrise, xxx 88, riptide, last ships, shine crazy diamond (pts. 1-5), french letter, breezeblocks, hunger pine, two fingers, blood, waitin' day, magic, another girl, push pull, good gold, put records, island sun, magic, fake plastic trees, river, stolen dance, late, moves, changes, , lean mø dj snake), african herbsman, lovesong, bloom bonus track, see fire, christ conscious, shake, love love love, day (sunday), horse cart"
38,186,alexia,"talk anymore selena gomez), ride, mama said, 7 years, ""downtown melle mel, can't hold us ray dalton, black yellow, heathens, toothbrush, ""work hard, kill em kindness, , one dance, ""i hate u, cheap thrills, final, send love (to new lover), wherever go, stressed, heavydirtysoul, stressed, ride, fairly local, tear heart, lane boy, judge, doubt, polarize, believe what's tv, message man, hometown, today, goner, lost boy, mirror, closer, peter pan, emperor's new clothes, lost world, hold, lighthouse"
38,197,spring16,"sun models, waves, take u home 2 mama, baby (bonus track), i'll man, love now?, , that's, sense, follow, keep, time tomorrow, obvious child, jungle, hollywood forever cemetery sings, fading nights, norf norf, nobody speak, truth, candy, love, seventeen, charlie surf, going underground, feel?, seven, steady waves, put number phone, diet soda, world (is going flames), fell sun, planez, spaghetti junction, first class, devil like, love's need love today, place start, farewell transmission, nimble girl, uncast shadow southern myth, atomic bomb, waterloo sunset stereo mix, together, exhibit c, capsized, like, congratulations, nothing, baby doll, adult diversion, mykonos fleet foxes), go back, water, katie queen tennessee, purple tape, c.r.e.a.m., mask ghostface killah)"
38,241,tegan sara,"back head morgan page, carry, married, relief next, con, knife going, ten years ago, hop plane, ""soil, burn life, back head, nineteen, floorplan, ""like, dark come soon, call, alligator, know know know, monday monday monday, hear noises, night watch, back head, divided, call, relief next, ocean, nineteen, knife going, , left, sentimental tune, back head, back head tiesto, one second ep, take blame ep, time running, went away, monday monday monday, city girl, tonight, underwater, hear noises, living room, terrible storm, darling [this thing breaks heart], want bad, confess, video tegan sara), love type thing, arrow, rush, hell, directing, red belt, cure, northshore, night watch, alligator, paperback head, ocean, sentimental tune, someday, like, take anywhere, bet stung, know know know, good go, downtown, left, walking ghost, jealous, speak slow, wake exhausted, , fix, can't take, first, proud, frozen, hype, number, got, freedom, , , come, superstar, feel bones extended mix, closer, ""goodbye, fool, i'm hero, drove wild, come want, friend, love say, i'm messed, shock system, married demo, call demo, dark come soon demo, ""like, floorplan demo, nineteen demo, burn life demo, ""soil, hop plane demo, back head demo, ten years ago demo, knife going demo, con demo, relief next demo, guilty charged bonus track, run empty bonus track, intro spotify nyc, closer spotify nyc, back head spotify nyc, walking ghost spotify nyc, call spotify nyc, every chance get run tegan sara) tegan sara, wrists non-album track, light non-album track, come kids bonus track, bye!!, welcome home, heavy, everything, clever meals, come, trees, divided, shudder think, pale shelter tegan sara), freedom, feel bones extended, find another love, hard hold, u-turn, boyfriend, 100x, stop desire, girl, faint heart, boyfriend, dying know, stop desire, white knuckles, 100x, bwu, u-turn, hang night"
38,283,car tunes,"promise, eden, sweet low new album, shame, shall cross river, hear noise moves soft low, crazy love, heartbeats, love, afire love, old dark machine, waters, fear, wash., flowers hair, home, , make feel, heart blue, atlas, scars, georgia, riptide, wasted time, mess mine, let go, i'm gonna (500 miles), calgary, flume, can't make love me/nick time, lump sum, michicant, pretty girls, higher love, might dead tomorrow, war demo, love like, sweat, lost stars, going california, lift, atlas hands, san francisco (be sure wear flowers hair), old pine, bittersweet, loved acoustic, eat, world large, skinny love, come home, one, bloom bonus track, woodland, mortal boy king, st clarity, summer girl, aint'no reason, build home, keep together, , multiplied, rolling stone, beauty sings, last time, said grow old, better together acoustic, stubborn love, great god, oceans (live), open door, renegades, litost, , take clothes, shake, say love, always, stolen dance, photograph, poison wine, heal, ""nemo egg (main title) """"finding nemo"""" score"", flashed junk mind spotify berlin 2014, leave stay, fault stars, gasoline, call girlfriend, little lion man, awake soul, woods, home, candles, shade shadow cross, featherstone, tin lover, halcyon, hold hand, higher, golden skans, unaware, hello old heart, naked came, holocene, rivers roads, pictures, big black car, blood, hero"
38,341,( ͡° ͜ʖ ͡°),"great heights, let pass, lost, kush corinthians, redbone, fire, why'd call high?, less know better, wait, chanel, back pocket, slide, grey luh, hiiipower, blessings, heart part 4, fly fkj, honeycomb, cigarette daydreams, ivy, something, shake, thinkin bout, gimme love, stay, american daydream, trouble, fairweather friend, super rich kids, hello, so. good., guess, sober, wake, 1612, means alone, cool blue, ""city stars (humming) """"la la land"""" soundtrack"", remember rain, lost, body, god., ""bitch, problem lil wayne 2 chainz), fade, love. zacari., location, strange, go original mix, i'm sorry shiloh), thoughts, unstoppable fkj, genghis khan louis child, gemini, , time pretend, forget, smoke, jaigantic galimatias, rough soul, come little closer, make wit chu, wanna fight, close, love, ""i'm man, slip, french girls, sound color, ""new person, chicago (chicago), late night, yah., fake love, temptation, caroline, dna., piece love, love letters, free room appleby), thru tundra, friday, bass, fault line, brain cells c.t.r.), heartbreak, mr magic (through smoke), redolence, mind, take cool, cherry hill, every thing, woman, building ladder, rollin, try (living room session), swamp thing, role modelz, good, cool, something us recorded spotify studios nyc, fade away, cash, loyalty. rihanna., passionfruit, puzzle pieces, feel good inc, saturnz barz popcaan), andromeda dram), ride, , reckless serenade, fire, pour, rollin, know, cold blood, indian summer (des moines), sunrise beautiful, earth heaven, holiday, smile, talking, heavy, hollow life, go kool a.d.), sit next, shc, love friends, lotus eater, time get closer, iii, persistence, lou lou, future people, imperfections, ode 2 bae, movin', taught us, , daisy chains, b cool melanie faye), orange soda, yègellé tezeta, sun go, time moves slow, happy birthday isaiah rashad sza), oh devil, blue window, gonna make, let rain audiotree, time wake, let rain, human race, lung, suede, disco tits, love$ick a$ap rocky), dapper, good news, comes goes, tokyo inn, jesus lived motel room, die alone, reserved seat, milk, crew lido, spice girl, misery's end, move, fresh oranges (pure premium), ya heard, follow leader, yellow mellow, need, borderline atoms, atari, good, scooter’s groove, fast forward, side game, afro blue erykah badu, fine, tell bedtime story, favor, ""birds feather, speaking gently, pansy walts, roll bones audiotree, bacon, baby don’t know oh oh charles jones), familiar, boxes squares, chamber reflection, switch lanes, best estef), glowed, wait minute!, see, flower blooms, freight train, , permanent holiday, changes, friend zone, walk, molasses, judas, coalesce (synesthesia pt. ii)"
38,365,chill rock,"breezeblocks, clouds cream, aeroplane sea, hold, lisztomania, , october, love madly, trojans, undercover martyn, ain't rest wicked original, gimme love, ever feel better, why'd call high?, white lies, cruel, river, shake, 1901, , ultimate painting, fluorescent adolescent, ain't horrible, sleepwalkin', take walk, know, parade, animal, green colour 2011, chartreuse, last nite, late say goodbye, disco, step, less know better, can't handle change, feeling like, baby blue 2010 remaster, tighten, trouble, wanna fight, stronger, flaws, portal, go alone, thirsty man, cigarette daydreams guitar center, things happen, heart black, evil forces, mountain gates, weight love, turn love, handsome man, seven hours, , peaches, crystals, escape, talk, calvander, storm, need girl, corner, empire, someday, landslide, unsteady, home, ocean breathes salty, bridge, wiseman, electric indigo, bow arrow alternate, wish knew, feel good inc, run hide, tessellate, sea, scar tissue, pumped kicks, dramamine, australia street, reflektor, automatic stop, sprinter, dead daffodils, renegades, modern way, vertigo, plush acoustic, man hour, iscariot, along road, closer sun, bashful creatures, cousins, stubborn, suburbs, life, plage, mountain sound, one, die, left hand free, type, spy, wanna know?, fly, soul, wordless chorus, lay, like, starman 2012, firestarter, arabella, electric feel, feels like go backwards, soon cold enough build fires, walking dream, adventure lifetime, obstacles, something good, mountains, float, dashboard, bay, unbelievers"
38,375,chill,"heartbreak warfare, half heart, edge desire, vultures nokia theatre, belief nokia theatre, thing c.w. mitchell pavillion, bless broken road, mayberry concert, stand (rascal flatts), black balloon, gone, let love, slide, never gonna leave bed, feeling, remembering sunday, six feet stars, space, 3000 miles, go?, away go, better prepared, sweet honey, santeria, body wonderland, fast car kina grannis), broken strings, wilder mind, love, three cheers five years, fireflies, everything's magic, valkyrie missile, , first date, dammit, permanent rain, follow, beauty breakdown (acoustic), heavy lies crown, surrender, breathe, california tchad blake mix, gravity, vultures, means lot, tonight, chariot, 3am, , lying fun girl without taking clothes, sad, beautiful goodbye, loved acoustic, sunday morning acoustic, time, believe, little lion man, cave, sophomore slump comeback year, ""a little less sixteen candles, push, ""holland road annexet, changing, moving getting, never day leave, roll home, gonna forever, emoji wave, still feel like man, lay, wilder mind, gone young, make smile, tonight spotify nyc, drinkin' much 8pm, diamonds, rosie, ""valerie bbc 1 lounge, chocolate, ""girl crush recorded metropolis studios, missed calls"
38,379,autumnal,"would sad, salvation, future carpenter, st. joseph's, swept away, pretty girl cedar lane, denouncing november blue (uneasy writer), montezuma, white winter hymnal, ragged wood, blue ridge mountains, know, old idea, remember, fryer, valley, another story, days numbered, losers, place, victory, separate, wait long, widow's heart, o' joyful, lay low, birmingham, cavalier, night replaced day, green rocky road, haste make, house stone, much, rose bay, eileen, , fool's gold, bright lanterns, there´s leaving, follow rain, steal tomorrow, hills, water, flowers garden, mountain burning sweet william ep, ask, knife, easier, slow life [with victoria legrand], teenagers, we're young, walking, troll nacht, fools, transformer, autumn, fairytale lullaby, glass glass, that's dream, , coney island, supersoaker, comeback story, blood gold, michigan, cheap clothes, dear companion, mrs. wurley, , letters, yer spring, mtn., carry home, hard times, black blue, abram, eat, times goin', circles, remain, youth, lion's roar, say, misery, halloween-time time, blue eyes, old mythologies, dead body, teeth, blue buildings, streets au master, rows houses, american hearts, seasons colors, fire, country came, chariot, tenuousness, october"
38,384,*** good stuff,"""city stars """"la la land"""" soundtrack"", swing supreme, summer '69, midnight, 57821 deep cotton deep cotton, buzzcut season, let gently, starboy, closer, tropic cancer, known better, hotel, america, best american girl, mr. brightside, waste, louvre, that's way world, rendezvous girl, man, billie jean, girls boys, heart glass special mix, 24 hours, sleepwalker, lovely, style, young beautiful, summertime, can't deny love, cheerleader, killing love, skin acoustic, drive, sober, fourth july, cold war, disparate youth, chandelier, love brain, borders, talking moon, almost lover, ""for emily, , los ageless"
38,395,congratulations,"congratulations, lean, kodachrome, oh yoko! 2010 remaster, hammer, congratulations, call al, lullabye, julio schoolyard, mrs. robinson, concrete clay, days, comes baby stereo, heroes villains, done, everyone, ooh la la, 2000 man, say little prayer, ruby tuesday stereo, life mars? 2015, like rolling stone, passenger, modern love 1999, scientist, waiting, skinny love, school's, movin' (anthony's song), flightless bird/american mouth, celebration, ""another brick wall, weight, dear prudence, shelter, unbreakable kimmy schmidt theme, get, coffee, stoned, la de da, tracks tears, gimme shelter, cigarettes coffee, best thing, girl, riptide, come eileen, stand, people strange, stand, tomorrows, movin' (anthony's song), tracks tears, girl mono, pickin’ pieces, victoria, man, , weight, slip away, night"
